,keyword,Frequency.31,Frequency
406,ways,2.0,5.0
407,weather,1.0,1.0
408,website,11.0,2.0
409,well,1.0,1.0
410,well,1.0,1.0
411,well,1.0,1.0
412,withdrawal,2.0,3.0
413,women,5.0,2.0
414,work,26.0,22.0
415,workforce,15.0,1.0
416,working,3.0,22.0
417,world,5.0,1.0
418,year,65.0,6.0
419,years,14.0,8.0
420,zone,4.0,2.0
