,keyword,Frequency.19,Frequency
95,committee,51.0,12.0
96,communications,8.0,4.0
97,communities,1.0,17.0
98,communities,43.0,17.0
99,community,15.0,1.0
100,comparability,2.0,2.0
101,completeness,2.0,1.0
102,completion,3.0,1.0
103,compliance,57.0,1.0
104,composition,3.0,2.0
105,comprehensive,16.0,1.0
106,concept,8.0,1.0
107,concerns,6.0,2.0
108,conditions,42.0,3.0
109,conference,13.0,36.0
110,conflicts,5.0,1.0
111,conjunction,1.0,4.0
112,conservation,12.0,1.0
113,consideration,4.0,29.0
114,consistency,1.0,11.0
115,consultation,5.0,3.0
116,contact,2.0,1.0
117,contents,1.0,1.0
118,context,4.0,9.0
119,contribute,1.0,3.0
120,contribution,72.0,10.0
121,contributions,3.0,21.0
122,conversion,3.0,3.0
123,cooperation,61.0,5.0
124,coordinate,4.0,1.0
125,coordination,9.0,8.0
126,coronavirus,11.0,1.0
127,costs,12.0,7.0
128,counting,1.0,2.0
129,countries,51.0,13.0
130,country,8.0,41.0
131,course,12.0,1.0
132,creation,9.0,4.0
133,culture,20.0,1.0
134,cycle,8.0,5.0
135,damage,6.0,12.0
136,data,42.0,3.0
137,date,3.0,3.0
138,december,38.0,5.0
139,decent,6.0,4.0
140,decision,2.0,81.0
141,decision-making,4.0,2.0
142,decisions,11.0,35.0
143,defines,1.0,1.0
144,definitions,1.0,1.0
145,delivery,1.0,9.0
146,demand,10.0,1.0
147,description,4.0,2.0
148,design,13.0,4.0
149,determination,1.0,2.0
150,develop,5.0,3.0
151,development,278.0,72.0
152,dialogue,76.0,3.0
153,dioxide,4.0,5.0
154,disabilities,13.0,8.0
155,discussions,3.0,1.0
156,disease,3.0,2.0
157,dissemination,1.0,1.0
158,document,14.0,1.0
159,documents,37.0,2.0
160,draft,8.0,1.0
161,duration,9.0,2.0
162,economies,1.0,1.0
163,economy,37.0,1.0
164,ecosystems,8.0,2.0
165,effect,11.0,4.0
166,effectiveness,2.0,1.0
167,effects,2.0,16.0
168,efficiency,73.0,1.0
169,effort,1.0,1.0
170,efforts,35.0,13.0
171,elaboration,1.0,2.0
172,elements,1.0,1.0
173,emission,4.0,52.0
174,emissions,147.0,55.0
175,end,33.0,7.0
176,energy,366.0,3.0
177,engagement,50.0,1.0
178,enhance,4.0,7.0
179,enhancement,5.0,1.0
180,ensure,13.0,2.0
181,ensures,3.0,1.0
182,ensuring,1.0,1.0
183,entities,120.0,18.0
184,entity,5.0,9.0
185,environment,65.0,3.0
186,environments,9.0,1.0
187,equality,6.0,9.0
188,equivalent,18.0,2.0
189,estimate,1.0,1.0
190,events,32.0,1.0
191,exceeds,1.0,1.0
192,executive,7.0,3.0
193,expenses,31.0,13.0
194,experience,3.0,1.0
195,expert,13.0,16.0
196,expertise,3.0,1.0
197,experts,8.0,4.0
198,explanation,1.0,3.0
199,facilitate,2.0,2.0
200,facility,8.0,3.0
201,factor,4.0,1.0
202,factors,14.0,1.0
203,february,13.0,1.0
204,finance,5.0,31.0
205,financial,21.0,3.0
206,financing,4.0,1.0
207,findings,1.0,3.0
208,first,6.0,1.0
209,flows,1.0,4.0
210,focus,8.0,5.0
211,forests,3.0,2.0
212,form,10.0,2.0
213,format,3.0,3.0
214,forms,14.0,3.0
215,forum,13.0,3.0
216,fossil,2.0,1.0
217,fosters,1.0,1.0
218,frames,1.0,1.0
219,framework,18.0,28.0
220,frameworks,1.0,1.0
221,frequency,5.0,1.0
222,fuel,140.0,1.0
223,functions,5.0,7.0
224,fund,3.0,14.0
225,funding,2.0,2.0
226,funds,6.0,7.0
227,future,7.0,4.0
228,gas,596.0,12.0
229,gases,5.0,2.0
230,generation,63.0,1.0
231,ghg,86.0,7.0
232,global,9.0,4.0
233,goal,17.0,15.0
234,goals,71.0,12.0
235,governance,42.0,5.0
236,government,44.0,1.0
237,governments,7.0,1.0
238,grants,1.0,1.0
239,greenhouse,21.0,12.0
240,group,1190.0,6.0
241,group,4.0,6.0
242,groups,27.0,3.0
243,guidance,10.0,33.0
244,guidelines,12.0,6.0
245,heads,4.0,1.0
246,health,70.0,8.0
247,help,4.0,1.0
248,holdings,2.0,1.0
249,https,15.0,7.0
250,https,47.0,7.0
251,identification,16.0,6.0
252,identifying,2.0,3.0
253,impact,50.0,1.0
254,impacts,32.0,20.0
255,implement,7.0,3.0
256,implementation,70.0,86.0
257,implications,8.0,6.0
258,importance,12.0,14.0
259,improvement,24.0,1.0
260,improvements,3.0,2.0
261,incentives,2.0,1.0
262,include,2.0,1.0
263,inclusion,2.0,1.0
264,inclusivity,2.0,1.0
265,incorporation,1.0,1.0
266,increase,13.0,12.0
267,indicator,53.0,6.0
268,indicators,1.0,1.0
269,indicators,57.0,1.0
270,indigenous,9.0,1.0
271,information,119.0,68.0
272,information,1.0,68.0
273,infrastructure,78.0,3.0
274,initiative,7.0,2.0
275,initiatives,40.0,4.0
276,innovation,7.0,1.0
277,input,1.0,1.0
278,inputs,1.0,2.0
279,institutions,40.0,7.0
280,instructions,2.0,1.0
281,instruments,1.0,2.0
282,integrated,19.0,1.0
283,integrity,6.0,4.0
284,inter,2.0,8.0
285,interest,16.0,4.0
286,intergovernmental,1.0,8.0
287,international,29.0,3.0
288,inventory,2.0,1.0
289,investments,37.0,1.0
290,island,3.0,2.0
291,issue,5.0,1.0
292,issues,15.0,1.0
293,january,19.0,1.0
294,jobs,9.0,4.0
295,june,14.0,6.0
296,justice,1.0,1.0
297,knowledge,11.0,3.0
298,law,15.0,1.0
299,leaders,2.0,2.0
300,leadership,5.0,1.0
301,least,1.0,3.0
302,legislation,17.0,1.0
303,lessons,1.0,3.0
304,level,20.0,15.0
305,levels,17.0,8.0
306,limits,4.0,4.0
307,line,41.0,6.0
308,loss,12.0,12.0
309,low-emission,1.0,1.0
310,maintain,3.0,3.0
311,majority,5.0,1.0
312,make,1.0,1.0
313,management,375.0,1.0
314,management,1.0,1.0
315,manner,2.0,16.0
316,mapping,1.0,1.0
317,march,8.0,3.0
318,marine,11.0,1.0
319,matter,3.0,2.0
320,matters,11.0,4.0
321,may,11.0,1.0
322,means,1.0,2.0
323,measures,2.0,17.0
324,measures,90.0,17.0
325,mechanism,4.0,87.0
326,mechanisms,11.0,2.0
327,meet,6.0,10.0
328,meeting,10.0,50.0
329,meetings,28.0,8.0
330,meets,4.0,1.0
331,member,3.0,11.0
332,members,28.0,36.0
333,membership,3.0,2.0
334,methane,20.0,1.0
335,method,8.0,7.0
336,methodology,17.0,6.0
337,methods,11.0,4.0
338,metrics,8.0,10.0
339,minimize,1.0,4.0
340,minimum,1.0,1.0
341,mitigation,7.0,135.0
342,monitoring,41.0,8.0
343,names,5.0,1.0
344,nations,6.0,4.0
345,nature,7.0,2.0
346,need,1.0,3.0
347,needs,21.0,10.0
348,negative,2.0,1.0
349,network,10.0,6.0
350,nomination,1.0,1.0
351,non-state,1.0,1.0
352,note,4.0,5.0
353,notes,1.0,10.0
354,november,10.0,12.0
355,number,137.0,4.0
356,objectives,8.0,2.0
357,obligations,17.0,10.0
358,observers,1.0,2.0
359,october,13.0,1.0
360,office,8.0,2.0
361,operating,5.0,1.0
362,operation,56.0,7.0
363,operations,107.0,1.0
364,opportunities,27.0,3.0
365,option,2.0,1.0
366,options,3.0,7.0
367,order,64.0,9.0
368,organization,20.0,2.0
369,organizations,39.0,8.0
370,outcome,3.0,14.0
371,outcomes,3.0,20.0
372,outlines,1.0,3.0
373,overview,8.0,1.0
374,package,5.0,1.0
375,page,43.0,1.0
376,pandemic,28.0,1.0
377,pandemic,1.0,1.0
378,panel,3.0,9.0
379,papers,1.0,1.0
380,parameters,4.0,1.0
381,paris,2.0,126.0
382,part,86.0,13.0
383,participants,9.0,12.0
384,participates,1.0,2.0
385,participation,16.0,30.0
386,parties,18.0,209.0
387,partnership,40.0,1.0
388,partnership,1.0,1.0
389,partnerships,4.0,1.0
390,people,84.0,9.0
391,peoples,12.0,15.0
392,percentage,11.0,1.0
393,perform,1.0,1.0
394,period,48.0,36.0
395,periods,4.0,18.0
396,persons,20.0,8.0
397,physical,3.0,1.0
398,place,29.0,4.0
399,plan,27.0,2.0
400,planning,18.0,1.0
401,plans,29.0,7.0
402,platform,8.0,17.0
403,policies,16.0,10.0
404,policy,106.0,1.0
405,portal,2.0,1.0
406,poverty,2.0,8.0
407,power,84.0,2.0
408,practice,2.0,2.0
409,practices,14.0,2.0
410,predictability,2.0,1.0
411,prepare,1.0,2.0
412,press,4.0,1.0
413,principle,5.0,1.0
414,principles,30.0,2.0
415,priorities,8.0,6.0
416,procedure,34.0,2.0
417,procedures,14.0,25.0
418,proceeds,1.0,22.0
419,process,127.0,6.0
420,processes,14.0,6.0
421,progress,15.0,11.0
422,project,74.0,7.0
423,projects,129.0,2.0
424,promote,12.0,2.0
425,protection,132.0,1.0
426,protection,2.0,1.0
427,protocol,1.0,4.0
428,provide,6.0,4.0
429,provision,5.0,11.0
430,provisions,14.0,7.0
431,proximity,1.0,1.0
432,publishing,2.0,1.0
433,purpose,4.0,3.0
434,purposes,13.0,29.0
435,pursuant,3.0,14.0
436,quality,78.0,6.0
437,quantification,1.0,2.0
438,quantity,2.0,10.0
439,range,8.0,1.0
440,reasons,5.0,1.0
441,recognition,1.0,1.0
442,recommendations,40.0,19.0
443,record,2.0,1.0
444,records,10.0,1.0
445,recovery,4.0,1.0
446,reduction,51.0,1.0
447,reduction,1.0,1.0
448,reference,43.0,4.0
449,refers,1.0,5.0
450,reflect,3.0,1.0
451,regard,3.0,2.0
452,region,55.0,1.0
453,regions,94.0,2.0
454,register,6.0,1.0
455,registration,1.0,6.0
456,regular,1.0,1.0
457,regulation,36.0,1.0
458,relation,3.0,19.0
459,relevant,5.0,9.0
460,replacement,5.0,3.0
461,replenishment,5.0,1.0
462,report,1.0,32.0
463,report,609.0,32.0
464,reporting,48.0,11.0
465,reports,19.0,13.0
466,request,1.0,4.0
467,requests,5.0,24.0
468,requirements,55.0,34.0
469,research,29.0,2.0
470,reserve,4.0,1.0
471,resilience,2.0,2.0
472,resources,70.0,17.0
473,respect,5.0,12.0
474,response,21.0,8.0
475,responsibilities,3.0,6.0
476,result,20.0,1.0
477,results,37.0,2.0
478,retirement,2.0,1.0
479,review,7.0,42.0
480,reviews,1.0,5.0
481,revisions,1.0,2.0
482,rights,54.0,18.0
483,risk,109.0,4.0
484,robust,1.0,3.0
485,role,7.0,8.0
486,round,2.0,1.0
487,rules,8.0,27.0
488,scale,6.0,4.0
489,scenario,2.0,2.0
490,schedule,5.0,2.0
491,science,8.0,5.0
492,scientific,1.0,15.0
493,sector,10.0,10.0
494,sectors,3.0,6.0
495,selection,4.0,1.0
496,service,16.0,1.0
497,services,63.0,2.0
498,sessions,3.0,2.0
499,set,10.0,1.0
500,share,92.0,22.0
501,share,1.0,22.0
502,situations,1.0,8.0
503,society,77.0,8.0
504,solutions,20.0,1.0
505,source,5.0,1.0
506,sources,28.0,14.0
507,specific,1.0,1.0
508,specifications,1.0,1.0
509,stakeholder,55.0,1.0
510,stakeholders,49.0,16.0
511,standards,49.0,3.0
512,standing,1.0,2.0
513,state,1.0,3.0
514,state,43.0,3.0
515,statement,3.0,1.0
516,states,3.0,7.0
517,strategies,7.0,5.0
518,strategy,34.0,6.0
519,strategy,1.0,6.0
520,strengthen,5.0,3.0
521,studies,11.0,1.0
522,subject,1.0,1.0
523,submission,2.0,2.0
524,submissions,1.0,6.0
525,subsidiary,10.0,19.0
526,subsidies,3.0,1.0
527,summit,2.0,1.0
528,supervision,2.0,4.0
529,supervisory,3.0,80.0
530,support,78.0,33.0
531,sustainability,333.0,1.0
532,sustainability,1.0,1.0
533,synergies,1.0,6.0
534,systems,39.0,2.0
535,tables,1.0,2.0
536,takes,1.0,5.0
537,target,83.0,3.0
538,targets,50.0,2.0
539,team,7.0,7.0
540,teams,1.0,1.0
541,technical,8.0,1.0
542,technological,11.0,15.0
543,technologies,38.0,3.0
544,technology,17.0,14.0
545,temperature,5.0,13.0
546,temperatures,3.0,2.0
547,term,5.0,9.0
548,terms,16.0,7.0
549,threat,1.0,2.0
550,time,21.0,6.0
551,tool,5.0,1.0
552,tools,3.0,3.0
553,total,25.0,1.0
554,towards,3.0,40.0
555,track,1.0,3.0
556,transaction,1.0,1.0
557,transactions,1.0,1.0
558,transfer,1.0,27.0
559,transition,15.0,14.0
560,transparency,10.0,24.0
561,trust,2.0,5.0
562,type,15.0,2.0
563,uncertainties,1.0,2.0
564,united,6.0,4.0
565,university,36.0,1.0
566,usd,1.0,2.0
567,use,59.0,32.0
568,users,2.0,2.0
569,value,30.0,1.0
570,view,2.0,6.0
571,volume,17.0,1.0
572,voting,1.0,1.0
573,way,12.0,2.0
574,ways,4.0,4.0
575,weather,4.0,2.0
576,women,16.0,10.0
577,work,46.0,45.0
578,working,2.0,3.0
579,workshop,3.0,4.0
580,workshops,1.0,1.0
581,world,19.0,3.0
582,year,69.0,28.0
583,years,21.0,11.0
584,youth,8.0,3.0
585,zone,7.0,1.0
