,keyword,Frequency.37,Frequency
356,research,28.0,3.0
357,reservations,1.0,1.0
358,resolution,4.0,1.0
359,resources,58.0,14.0
360,respect,16.0,5.0
361,respond,1.0,1.0
362,response,3.0,14.0
363,responses,1.0,1.0
364,responsibilities,3.0,6.0
365,results,20.0,6.0
366,review,1.0,18.0
367,reviews,3.0,1.0
368,rights,14.0,5.0
369,risk,35.0,8.0
370,risks,47.0,1.0
371,role,9.0,6.0
372,rules,5.0,5.0
373,scale,4.0,1.0
374,science,4.0,4.0
375,scope,16.0,5.0
376,secretariat,1.0,14.0
377,sector,12.0,3.0
378,security,15.0,1.0
379,september,7.0,1.0
380,services,15.0,1.0
381,session,2.0,59.0
382,sessions,3.0,10.0
383,share,38.0,3.0
384,sign,2.0,1.0
385,situations,2.0,3.0
386,society,8.0,2.0
387,solutions,3.0,1.0
388,source,11.0,1.0
389,sources,14.0,7.0
390,space,2.0,1.0
391,special,1.0,1.0
392,stakeholders,32.0,11.0
393,state,50.0,5.0
394,states,10.0,18.0
395,steps,1.0,2.0
396,stock,3.0,3.0
397,stocks,1.0,2.0
398,strategies,4.0,12.0
399,strengthen,2.0,1.0
400,subsidiary,8.0,40.0
401,summit,2.0,1.0
402,support,49.0,66.0
403,synthesis,1.0,6.0
404,system,106.0,2.0
405,systems,25.0,5.0
406,take,1.0,2.0
407,targets,20.0,2.0
408,task,4.0,1.0
409,technological,5.0,15.0
410,technologies,41.0,4.0
411,technology,17.0,44.0
412,temperature,4.0,8.0
413,term,4.0,2.0
414,terms,21.0,5.0
415,thousand,13.0,1.0
416,time,19.0,17.0
417,times,1.0,1.0
418,tools,1.0,3.0
419,total,29.0,3.0
420,towards,5.0,6.0
421,training,57.0,3.0
422,transfer,1.0,16.0
423,transition,5.0,1.0
424,transmission,7.0,1.0
425,transparency,8.0,27.0
426,transparent,1.0,2.0
427,types,8.0,1.0
428,unfccc,2.0,2.0
429,united,2.0,15.0
430,units,33.0,2.0
431,use,43.0,5.0
432,value,28.0,2.0
433,variety,1.0,2.0
434,view,2.0,22.0
435,views,1.0,3.0
436,vision,1.0,2.0
437,ways,2.0,5.0
438,website,6.0,2.0
439,well,2.0,1.0
440,withdrawal,1.0,3.0
441,women,3.0,2.0
442,work,57.0,22.0
443,workforce,2.0,1.0
444,working,4.0,22.0
445,world,37.0,1.0
446,year,28.0,6.0
447,years,19.0,8.0
448,york,3.0,3.0
449,zone,6.0,2.0
